Date,Open,High,Low,Close,Adj Close,Volume
2012-01-01,40.279999,40.480000,37.070000,37.660000,26.767227,331122000
2012-02-01,38.160000,38.770000,37.500000,38.110001,27.439405,238218900
2012-03-01,38.119999,39.900002,37.560001,38.230000,27.525797,376538300
2012-04-01,38.290001,40.439999,36.799999,40.380001,29.073812,269258600
2012-05-01,40.439999,41.959999,39.849998,41.639999,30.376650,272165400
2012-06-01,41.520000,44.770000,40.919998,44.439999,32.419277,396646800
2012-07-01,44.290001,46.410000,43.360001,45.139999,32.929924,278312300
2012-08-01,45.430000,46.410000,42.180000,42.939999,31.677843,250169400
2012-09-01,42.910000,46.060001,42.770000,45.570000,33.618061,280718000
2012-10-01,45.639999,48.770000,43.750000,44.639999,32.931976,283275300
2012-11-01,44.910000,45.450001,40.509998,44.119999,32.906960,283006100
2012-12-01,44.470001,44.939999,42.490002,43.270000,32.272976,239689900
2013-01-01,44.490002,44.869999,41.500000,43.610001,32.526569,327961200
2013-02-01,44.200001,46.930000,44.020000,46.529999,35.109043,257168000
2013-03-01,46.220001,49.590000,46.110001,49.150002,37.085960,250889500
2013-04-01,49.060001,54.310001,48.660000,53.910000,40.677597,333570400
2013-05-01,53.770000,53.970001,48.470001,48.480000,36.964516,234175000
2013-06-01,48.430000,51.689999,47.770000,50.340000,38.382721,297020400
2013-07-01,50.290001,51.939999,49.189999,49.480000,37.726994,203977200
2013-08-01,50.049999,50.439999,46.250000,47.380001,36.492165,203962300
2013-09-01,45.520000,48.889999,45.080002,46.669998,35.945313,322803500
2013-10-01,46.619999,51.490002,46.029999,50.509998,38.902885,386139000
2013-11-01,50.790001,51.459999,49.360001,49.619999,38.650581,182788700
2013-12-01,49.660000,49.790001,47.450001,49.139999,38.276691,236601200
2014-01-01,49.080002,49.400002,46.580002,48.020000,37.404289,379177400
2014-02-01,48.020000,48.340000,45.450001,47.580002,37.464321,1452306200
2014-03-01,47.299999,48.389999,45.830002,47.570000,37.456455,728108800
2014-04-01,47.540001,48.459999,45.849998,46.730000,36.795036,516078100
2014-05-01,46.630001,50.009998,46.599998,49.959999,39.776424,330389300
2014-06-01,50.020000,50.330002,48.750000,48.930000,38.956371,261278100
2014-07-01,48.880001,53.660000,48.540001,50.419998,40.142658,316714100
2014-08-01,50.520000,50.520000,48.200001,49.820000,40.092072,262979800
2014-09-01,49.820000,50.380001,48.259998,49.990002,40.228878,273455600
2014-10-01,49.730000,50.500000,46.889999,50.250000,40.438114,369933200
2014-11-01,50.490002,51.730000,48.860001,50.590000,41.167480,238980300
2014-12-01,50.680000,50.840000,45.090000,46.779999,38.067108,419728200
2015-01-01,47.000000,48.480000,45.369999,45.709999,37.196400,373433700
2015-02-01,46.200001,49.990002,45.759998,49.450001,40.715870,346249200
2015-03-01,49.119999,49.900002,47.360001,48.630001,40.040703,326633600
2015-04-01,48.450001,50.650002,48.430000,50.439999,41.531002,324058900
2015-05-01,50.750000,50.860001,48.970001,49.439999,41.167183,278846100
2015-06-01,49.439999,49.540001,46.599998,46.610001,38.810722,350899700
2015-07-01,46.639999,48.259998,45.660000,46.790001,38.960606,325825200
2015-08-01,47.180000,48.209999,38.060001,46.009998,38.762325,327754100
2015-09-01,45.090000,46.549999,43.279999,43.509998,36.656136,332075900
2015-10-01,43.490002,46.980000,42.200001,46.880001,39.495289,314149700
2015-11-01,47.020000,47.080002,44.180000,45.450001,38.787930,219241000
2015-12-01,45.509998,47.230000,44.330002,46.220001,39.445065,293399200
2016-01-01,45.669998,49.990002,43.790001,49.970001,42.645393,416388400
2016-02-01,49.939999,51.380001,49.270000,50.730000,43.826508,378365500
2016-03-01,50.990002,54.369999,50.980000,54.080002,46.720631,298145400
2016-04-01,53.320000,54.490002,49.470001,50.939999,44.007927,312712100
2016-05-01,51.220001,51.700001,49.049999,50.900002,44.437546,230042900
2016-06-01,50.869999,55.919998,50.119999,55.840000,48.750343,330361700
2016-07-01,55.849998,56.950001,54.439999,55.410000,48.374935,271341000
2016-08-01,55.580002,55.820000,51.900002,52.330002,46.147217,251398800
2016-09-01,52.139999,53.880001,51.020000,51.980000,45.838566,280445000
2016-10-01,51.840000,52.139999,47.580002,48.099998,42.417000,297038300
2016-11-01,48.320000,51.200001,46.009998,49.900002,44.505730,335959500
2016-12-01,49.799999,53.900002,49.310001,53.380001,47.609535,254549200
2017-01-01,53.959999,54.830002,48.509998,49.009998,43.711933,361064800
2017-02-01,49.340000,50.950001,47.799999,49.630001,44.737755,323229300
2017-03-01,49.560001,50.630001,48.669998,48.750000,43.944500,287990200
2017-04-01,48.730000,49.549999,45.889999,45.910000,41.384441,353178000
2017-05-01,46.060001,46.950001,44.459999,46.639999,42.543697,329434100
2017-06-01,46.709999,47.500000,44.360001,44.660000,40.737595,304833900
2017-07-01,44.610001,48.570000,42.799999,48.400002,44.149117,324789200
2017-08-01,48.680000,49.630001,47.509998,47.970001,44.330246,291184700
2017-09-01,48.020000,50.320000,45.709999,49.490002,45.734917,302316600
2017-10-01,49.389999,51.180000,47.419998,47.869999,44.237831,329044000
2017-11-01,48.150002,51.090000,43.970001,50.889999,47.592876,391325300
2017-12-01,50.900002,53.689999,50.200001,52.930000,49.500713,305509400
2018-01-01,53.160000,54.770000,51.150002,54.070000,50.566849,377947600
2018-02-01,54.490002,54.750000,47.540001,47.740002,45.155495,391625300
2018-03-01,47.689999,49.259998,46.200001,47.820000,45.231159,327700000
2018-04-01,47.619999,51.689999,46.709999,49.349998,46.678333,320901700
2018-05-01,49.490002,49.650002,46.090000,47.669998,45.656624,318888900
2018-06-01,47.889999,51.049999,47.130001,50.310001,48.185123,372708100
2018-07-01,50.250000,53.000000,49.700001,51.639999,49.458950,262389800
2018-08-01,52.020000,55.209999,51.430000,54.369999,52.677368,261056800
2018-09-01,53.549999,55.419998,52.840000,53.389999,51.727879,292423000
2018-10-01,53.610001,58.799999,52.820000,57.090000,55.312691,458625800
2018-11-01,56.980000,61.580002,55.549999,60.299999,59.069603,345222600
2018-12-01,59.500000,59.750000,52.400002,56.220001,55.072857,395011400
2019-01-01,56.160000,58.689999,52.279999,55.060001,53.936523,381795200
2019-02-01,55.209999,57.610001,53.020000,56.919998,56.340015,242014600
2019-03-01,57.020000,61.189999,55.450001,59.130001,58.527500,305975800
